ID,skill_1,skill_2,skill_3,skill_4,skill_5,occ_1,occ_2,occ_3,occ_4,occ_5
T8MMDFBHPSOJ,KS127M36PQPZLCDRJ5FB,KS1218W78FGVPVP2KXPX,KSCH2TPBQX91532Y3Q8E,KS123X777H5WFNXQ6BPM,KS123HV5WHQXDMXZ667K,23161012,23161015,15111013,22101214,32151014
VU5WP8MVU2YE,KS126HY6YLTB9R7XJC4Z,KS1212B6QR5SK1LSD4S4,KS122GT6JKK1CC52DWGH,ES3CDF4F5564949F81DB,KS1282K6L2GNN4SDY2WN,32161415,27111320,20231210,27111314,27111225
EEIQFJ097NDG,ES8112FBBD916F633942,KS1206Y6W7F5JS3VBTFL,KS124JB619VXG6RQ810C,ES4E55E2CC427CF883C3,KS125PD6W9XB0S99PZ1L,20311610,20311810,16141210,23151115,23151111
GBNU3M3TD7UR,KS1227P6FBK34WLH6X8Z,KS127D361PF0FTXDZ7C4,KS126HY6YLTB9R7XJC4Z,ES35D1BBF1CB1331BBA7,KS1218W78FGVPVP2KXPX,17141910,17171610,17171510,20271010,17141110
OLQ54WFUGEG1,BGS1ADAA36DB65721AA3,KS7G2F36GFX1K55V6GK4,KS126YC6X4DNKKPN2W0W,ES4E55E2CC427CF883C3,KS121YT721BY2F3M5YDR,19101010,19101021,19111011,11221117,19141110
3VM1U0MRUCZG,KS120SQ5W4Q57JMD2Y81,KS124MH6ZSZDFV5XXYQ4,KS1241J6PC0N3DT65QG8,KS12752715S2P1XNBR43,BGSB4E1D5CA81759D758,21121010,21121210,21131110,23161012,21111510
DXDF6YV2VP6F,KS126D668BLGSC15GFLS,KS1218W78FGVPVP2KXPX,KS123X777H5WFNXQ6BPM,KS681KH79MJLQDPB9T88,KS122556LMQ829GZCCRV,32161416,11191413,15111013,32151018,11221117
I5N6DBXF9REX,ESD329DFE7AF20305B61,KS126X663B21NB77ZHSP,ESFA9982A2A945E439CB,ESE52554401C20B866F9,KS1287W6WGP53ZW1Y9G4,13101010,11191514,21161310,11181210,11151110
GYMDM0L2LJK4,KS1284B609S18XT8N058,KS122F96DJHT3ZXB8FCZ,KS7G7LT731301PM8PGN8,KS4417C74STWPWR9TNT1,KSQ39IM6T1T6MCGAI2LO,19111310,19101022,19101512,24131326,19101611
CW790PDW5PY6,KS127ZG6DBSF76WF7VYX,KS1276T5ZVB4Q66TM92D,KS126X663B21NB77ZHSP,KS1200H6XYN1CR0G5NZ0,ESC5567F7A6FA12D0DCD,23121010,23101010,23111310,23121311,23101110
MBWU5JSLHGMR,ESE1B279F38C73E025BD,KS4407G738TDFF425V8C,KS123H8759405VLYXGLP,KS120RN6FDTS9FLCH3T0,KS440PV6FRJ90X0QFNLY,19111012,19111011,19111010,23151115,23151111
BXANJ4X5A5XI,KS121Z2775J1MHNJ03HM,KS122555YNWMN79XR7DH,KSDMUMHE63DLB9OKKW37,KS127CM62SBF3CQSBBH3,KS44175745H9Q0DPBDNT,20341221,21121310,32161010,20311910,21131010
YZSILU3NDZ3C,KS128066XVJ3VBR23R8W,KS124046TRJDP25WFPYC,KS560WWYRXCX5ABQRPKB,KS7AASDV6UOE7VFBGF4D,KS7G7RG6HZ6DJGX617R2,27111222,27121313,27111214,36111110,27121210
IWDRYHB9640R,KS127WQ632MH4X9JDYN9,KS440JQ6CH2PLBZVTYLV,KSY4WFI1S164RQUBSPCC,KS123J07373VSJ0QY7BN,KS1282N6NQMZ95M1HJ7L,23171521,23151010,23151016,23171541,23171310
G9P01ZULGTDT,ESB38820A543FA4E3969,KS120XD77GTR3W3GXHBF,KS1259D6L30YYG3XR3VL,KS1265D6RGJL2Y4J6V5B,KS123X777H5WFNXQ6BPM,25111110,25111610,25111518,25101110,25111515
G1KVR6AX8KXX,KS125F678LV2KB3Z5XW0,KS125MK6L8XN70ZS40ZY,KS441LF7187KS0CV4B6Y,KS124QR6F19BX4WPMW1H,KSQPGV2XZO8UMNCC49LK,23171524,23171712,23171511,23131116,23171510
O841LCLJZ9KV,ES381E2801E7BF20D210,KS126PF6PJY1N0ZX5R0P,KS1213Q5Y632QWZ7PVVS,KS4413K71NZC1B6F29NJ,KS126X663B21NB77ZHSP,23121010,34151010,23121311,23171528,23171710
ZH4YYBKHTAB9,KS1222G6RD9GBB7Q6FY5,KS1218B62M9QRBY8WRSK,ES48DC8725830674E88F,KS680KR72KH02C5GM5TY,ESF6784E14B1812D7FE4,23171541,23171810,23171710,21111110,23112013
1Q8PJ1YDOT94,KS124QR6F19BX4WPMW1H,KS123KV5XCDSJW5YWGYQ,ESDC58629CA141F03F92,KS1203C6N9B52QGB4H67,KS44086772RVPJQ1SVW6,18121110,11221117,23141111,18121610,23141110
NYZHHIZEBG9K,KS1282R607CFYF1FWJ74,KS122556LMQ829GZCCRV,KS1282N6NQMZ95M1HJ7L,KS1203W702ND09XHKJR5,KS120GV5ZXR64CJLL1J4,27121313,27111214,27111222,27121210,32131011
J5TAC9PFHJ1O,ES9BD12EB76B360E0E89,KS126ZZ7012DHZLZ9GC0,KS1281M7573BG4S5QKMT,BGSD77209831104706B3,KS7G2FX6L5L0NXGGHKMH,11211010,11211014,23151215,11211016,11211211
5YVMTD503779,KS122HK6LN2MZHFY69GJ,KS1231K75PP5CD1Y3J5M,KS440ZZ6HJGY92HPTWCV,KS127D361PF0FTXDZ7C4,ES2CC185FC27BC0DF8FE,27111214,27121313,27111222,22101213,22101214
7TW1PUWSNFFY,ES81A4322023A99593FE,KS127D361PF0FTXDZ7C4,KS680KR72KH02C5GM5TY,KS7G4ML61B2JX1H1003Z,KSQPGV2XZO8UMNCC49LK,16141210,32131011,16141110,27121210,27101110
U4XSZJNVC7HR,KSQPGV2XZO8UMNCC49LK,KS1259D6L30YYG3XR3VL,ESE1B279F38C73E025BD,KS128066XVJ3VBR23R8W,KS1217R6SMDJ0WQHN6LK,36111110,11191210,32101211,25111310,14111117
VKYMZLO9LNDC,KS441K2756CXYXBG990G,KS1200578T5QCYT0Z98G,KS43I7T7CU4Q66EGVQLU,KS1218W78FGVPVP2KXPX,KS7G55M6TRB1N24LW2P5,23171712,23171524,23171716,23171510,23171541
MBO4KF9OQKZ6,KS1203W702ND09XHKJR5,KS440NM6N05DM8TSV6QZ,ESE80B169A55ACA65FEB,KS124JB619VXG6RQ810C,KS7AASDV6UOE7VFBGF4D,27111214,27121313,27111222,27121210,27121322
3KEYYN2W8G4U,KS120RN6FDTS9FLCH3T0,KS1289C6QS0TSSB4PNGG,ES31EB08E14C5E93F4E8,ESDC58629CA141F03F92,KS126X663B21NB77ZHSP,23141111,23141110,11221117,23161013,23141214
5SEBBMJXMIKW,KS1239W6QZKL1H0TF1TJ,ES32D9DAFE37545AE8B6,ESEB1D4619E6E83A061D,KS122SG5Y0Q5YQM7V8KT,KS1203Y62Y4C11XJ6PHP,19101010,19111010,21131010,19141311,19131211
D7YXW1TBRWR9,KS122716P0Q9TPWQFJH3,KS120HC606XFBV3FV9PQ,KS1280D6WW0KLRNRMWTC,KS122556LMQ829GZCCRV,KS123MC78KV644P5DDZ0,16141210,23151115,23151111,23151116,16141110
QUSSJHMOTOY9,KS7G2F36GFX1K55V6GK4,KS12621706P2NTMBQY45,KS124JB619VXG6RQ810C,KS124QR6F19BX4WPMW1H,KS1200H6XYN1CR0G5NZ0,26111210,26111010,26111110,26141910,25111110
YGS0JX9AMSM5,KS122NX79W5LSNS07C02,KS127D361PF0FTXDZ7C4,KS680KR72KH02C5GM5TY,KS120SQ5W4Q57JMD2Y81,KS125HM6044N46LPQLH1,23121010,23171528,23121311,23171541,23111310
1ENNGAY37VG6,KS126HS6R7MH1W08PMVR,KS125F678LV2KB3Z5XW0,KS124G66QWSYM012SWS5,KS12161691DMDRWTSBL3,KS126X663B21NB77ZHSP,16141210,16141110,32131011,27121210,27101212
T860X5ZU2ZUE,KS121W46CJXQ5ZQ506MS,KS125BH5X5W0R09ZW3B7,KS1253H61TTR1FZWSRH4,KS122556LMQ829GZCCRV,KS1239W6QZKL1H0TF1TJ,19111011,19131211,19111010,19141112,19101010
9LBB4M0A6MDM,KS124XH6KL9NKKZ36SRQ,KS441ZY6P0PDB5DWTRB8,KS1218W78FGVPVP2KXPX,KS124046TRJDP25WFPYC,KS1201477MH4F3DJK1RC,23171510,23171524,26151117,18192011,23171541
7YH3Y8A6M968,ES899BA440FA3441F22A,KS122556LMQ829GZCCRV,KS1218W78FGVPVP2KXPX,KS1259D6L30YYG3XR3VL,KS1280B68GD79P4WMVYW,20291110,20321022,11221117,12101010,32101010
3V1VQYLBOS46,KS681KH79MJLQDPB9T88,KS121T566W7S1042N6ZM,ESB38820A543FA4E3969,ESEB1D4619E6E83A061D,ES4E81D4E042F468C897,19141112,19131211,11221117,20291110,19141311
A1RYZTBVHUAZ,KS120SR6WD1FP76Z6GC2,KS122PZ6PCZ9JYT0Y5WH,KS120SR6WD1FP76Z6GC2,ESE3DCB914A93A90AA1D,KSVWD0GLP4WYXAA0ONLF,11181210,23151115,11161610,11191514,11151110
RX0B3CIPTNPN,BGS1B34146CFE8069125,KS120GV5ZXR64CJLL1J4,KS1218W78FGVPVP2KXPX,ES6D509E2EEF4C312414,KS1229V75JRKRC5S980K,27111222,27121313,27111214,32131518,32131011
DYBOJ520HH3F,KS1239W6QZKL1H0TF1TJ,KS128BF6TYRZLF58T01Z,KS127D361PF0FTXDZ7C4,KS123B75Z8CKNHP05L6Y,KS123X777H5WFNXQ6BPM,36161117,36161120,36161124,36161112,36161110
F65J1VRKF4HT,KS1217P66NK6BW72M9FH,ES8B03DAD3B526316ED9,KS123X777H5WFNXQ6BPM,KS120LB6XV5409BCQ0NF,KS125MK6L8XN70ZS40ZY,23161012,15111013,23161015,23161016,32161416
0909JFJFL12Z,KSQPGV2XZO8UMNCC49LK,KS1259D6L30YYG3XR3VL,KS127M36PQPZLCDRJ5FB,BGSDD5FB715C9C84D8AE,KS125BH5X5W0R09ZW3B7,23161012,32161416,23161015,26131114,15111013
QESUX9L0IJKC,ESFA9982A2A945E439CB,KSQPGV2XZO8UMNCC49LK,KS122F377FV66S5LZS9T,KS1261Z68KSKR1X31KS3,KS120VC7108H86J50CYW,24131313,32131511,32131520,23111410,32131526
Y8MLNCGFQDPS,KS1278R6PH24T8S2PQW6,ES73168232D9BF210A32,KS128866SHL94J005TTG,KS125F678LV2KB3Z5XW0,KS123Y170JP7JBSFVBSS,23171541,23171810,18151113,18151217,23171710
H7PSXMDX52F7,KS120RN6FDTS9FLCH3T0,KS122Q06J9GH89J2NQXL,KS1218H6YTH21VYCT4YN,KS126SW5ZZYP3HXXPX1X,KS126X663B21NB77ZHSP,19141311,19101010,19141110,19101710,19141310
5B8SNTHT7UGV,ES65C485CF3B67FE16DF,KS1282R607CFYF1FWJ74,KS1270P6SLFCFT476Y3R,KS441JJ6PY9HSDKNLQH3,KS7G55M6TRB1N24LW2P5,27101212,27121510,23171310,32131011,27121210
J8LU25WSEVI9,KS124QR6F19BX4WPMW1H,KS4415B77WWH2WCSVHCV,BGS166A638195D1E2BAE,ES39E5C01E1593CE9E72,KS441PC61LH6SWW9P97Q,32101110,32101010,23131115,23131110,32131526
FZDTC5PAYGAA,KS441S06L3NZBK0D6JM8,KS126HY6YLTB9R7XJC4Z,KS122BM7899YNC6504SP,KSIDDB2VJJYDU67905S9,KS120F870XKPK0RFTKMC,32131011,27121210,16141210,23171712,23171524
I72W4OEBMQPJ,KS124JB619VXG6RQ810C,KS1281M7573BG4S5QKMT,KS122RM6RTFWYVZQB39Q,KS1218V6D1NWTXTCWP33,KS122556LMQ829GZCCRV,23161015,23151215,23161111,23161012,23161210
6A4RYAEK5A0X,ESE1B279F38C73E025BD,KSKJX44T33B6D4UCC8CB,KS1226L6XYT1N27WRYJM,KS1203W6419RJG2KW4QS,KS4420H75G906GRK0QJZ,19111011,19111010,23171528,19111012,12131213
BU1IADYW8WR4,KS123B75Z8CKNHP05L6Y,KS1218W78FGVPVP2KXPX,KS1241J6PC0N3DT65QG8,KS124QR6F19BX4WPMW1H,BGSDD5FB715C9C84D8AE,36161117,36161124,36161120,36161112,32161416
NP84DYT9MOGE,ESE32E789240D17A61B7,KS122556LMQ829GZCCRV,KS125F678LV2KB3Z5XW0,KS1227V6WBR3BH3SJYSZ,KS122TN6QW0F40J15TTM,11171010,11171110,11211010,11181017,21131010
F2HEQY8LBKYY,KS127WQ632MH4X9JDYN9,KS1282T6Q5K730ZTFM2W,KS125MK6L8XN70ZS40ZY,KS124DW6HC1M531VXC5M,KS121BS6QFLZVY39PMHD,15111011,17131010,22111514,15111013,15101010
PVS7HZIOYKL1,KS7G4YT72YHJ3BVJ4P56,ESF6784E14B1812D7FE4,ES2F712D74818EF2888E,KS123ZJ5X02D3GL6CNQT,KS1203W702ND09XHKJR5,19101010,19111012,19111010,19141311,19141110
9NXMKTO6JRU7,KS12027766237GNG6G37,KS440C365HRHPM9VQDFF,KS1258T6SX2DT0HGTJP5,KS441LG5Y8XGW9TP7B4W,ES3A33737C74D25D112A,11211010,27111210,11181017,32181013,32171022
HK6HMRTIEHC2,KS121Z26S4VJLQ1WXN21,KS1224W5XSXCJBNSLLVX,KS1227P6FBK34WLH6X8Z,KS121Z26S4VJLQ1WXN21,KS4411H6DM87QLDT97JT,14111117,14111210,14111115,27111318,14111116
QOHN3DG60E1E,KS680KR72KH02C5GM5TY,KS123S46J5HRBLZRMRJ0,BGSB4E1D5CA81759D758,KS127D361PF0FTXDZ7C4,KS120RN6FDTS9FLCH3T0,19101010,19141311,19141110,19101710,19101314
R7GOKLVA2UHT,KS1218W78FGVPVP2KXPX,KS127Y978519ZR40DPMP,KS1218H6YTH21VYCT4YN,KS124G66QWSYM012SWS5,KS1218W78FGVPVP2KXPX,19141311,19101010,19141110,19101710,19141310
1VPIVXSYTP4J,KS4407F6YY6SBS730MJ8,KS122F377FV66S5LZS9T,KSKG9OA3NDST6929VROF,KS126HS6R7MH1W08PMVR,KS1230H6C990449W00PS,11191210,24131313,32131523,32131520,32131526
MW04U923O359,KS123X777H5WFNXQ6BPM,KS1217P66NK6BW72M9FH,KS125WN75QF8L8MCRC7P,KS124JB619VXG6RQ810C,ES1417F79ED88ACEE6CC,21131110,21131010,21121210,21111510,21111710
KGVXLOBICLW2,ES69F016F911ABB9D44E,ES56EB33E5F30F8F03CF,KS1218W78FGVPVP2KXPX,ES249EC655339813E06E,KS1263K71W66XVVGKG2F,19111010,19111012,19111011,19101010,19141311
ZN1F0FP8BPG2,KS1203W702ND09XHKJR5,KS441PC61LH6SWW9P97Q,ES2AAD427D871251857E,KS126HS6R7MH1W08PMVR,KS124F463KMJQGJ9DGGV,27121313,27111214,27111222,27121210,32131011
3RMZM4QI31HO,KS1203W702ND09XHKJR5,ESE0688A148E76FA86B8,KS441J8781NSVPFKS701,KS7G8525X7883RGCHLWF,KS122556LMQ829GZCCRV,19121416,19121511,19121414,19121110,19161111
QHXSIPNARUR3,KS44175745H9Q0DPBDNT,KSVV7L26JZNZ4SX5QH95,KS441ZZ6LG9Q8L5FY3GT,KS1261Z68KSKR1X31KS3,KSKJX44T33B6D4UCC8CB,16141210,32131011,16141110,16151010,27121210
5DMUP1YVWQJ8,KS120496P0NDBPKP322Z,ESE964A5C87B5F70631B,KS121FC62SMJJD40TYZ4,KS126DB6T061MHD7RTGQ,BGSCDD2E5ED999B08E3D,19101010,19111010,19111011,19111012,32101011
Z2RCU8KD9GNL,KS1218W78FGVPVP2KXPX,ES247E73D0513B602714,BGS6F400F918C2E2D16A,KSQPGV2XZO8UMNCC49LK,KS124586HG4VGCKJ5XCJ,16141210,25111110,25111610,25111518,32131011
MNT6U777LDM1,ES71C18378814E6740D6,KS121CX75Q8F638ZCJVZ,KS1253H61TTR1FZWSRH4,KS1217P66NK6BW72M9FH,KS124VR68PRNLVLWXYZ1,25111110,25131810,25131710,25131410,25111518
2W85YPS859TX,KS441846K903WT1RYDKJ,KSWR4RCZQM7RAQNUFC40,KS1259D6L30YYG3XR3VL,ES47BA93FC30E2F301DC,KS1218H6YTH21VYCT4YN,23121010,19141311,19101010,21131010,19141110
9XX0BJ05MXCP,KS125BH5X5W0R09ZW3B7,KS124JB619VXG6RQ810C,KS560WWYRXCX5ABQRPKB,KS122556LMQ829GZCCRV,KS7G2F36GFX1K55V6GK4,27111222,27121313,27111214,27121210,32131011
P5WPVI06B8MS,KS121JN70DB9VHC8T9GN,ES1F3103108F544A5461,KS120BV6SR75RBKQH0G3,KS1239W6QZKL1H0TF1TJ,ESCA52100E7DBDF47A7F,22101311,22111416,22101312,22101310,22111415
GKZJRUMXQW3B,ES6204EEE269AF03D4C4,ES5F5B7360E527A2CDF1,KS123YJ6KVWC91BTMB4R,KS122PG79GBGKLPG9WNK,KSKJX44T33B6D4UCC8CB,15111013,32161416,23161012,23161015,32121312
SLK0PLZTE44R,BGSDD5FB715C9C84D8AE,KS123X777H5WFNXQ6BPM,KS121XY60R6Z5C3R172K,KS122C06Z8NDM5G6NYNT,KS440W3640PNXPGB5MSW,32161416,26131114,18171015,23171611,32151013
1T6I8UXK02RA,KS122Q26BWQ1PK3Y74C0,KS121Z26S4VJLQ1WXN21,KS120VC7108H86J50CYW,ESA68E69A441441F3A8B,KS120RS69QPFBRSLFWQL,23121010,19101310,23171541,23112013,23121311
5RGSG6A8MLIK,KS4425C7820LCHZS7VGX,ES90E7D675F0553381A2,KS1265F71V3PY4KH0JW5,BGSBC6553CCF3F292F02,ES2538347AA3A4C346C9,27101024,27121510,27101212,23151010,27121210
RNLQLFWUUIU5,KS124685Z7C03V020F5V,KS122C06Z8NDM5G6NYNT,KS7G2PN6Q42WPLR91C09,KS120W86MGP2XXV2NDCC,KSUFQLJGROWLD4H39874,19101010,19141311,19111010,19111011,19141110
NJ53TISN96FF,ESEB1D4619E6E83A061D,ES7AC98A03E7159112B5,KS122VT6S2JJ5C5D80NF,KS123X777H5WFNXQ6BPM,KS120QQ6ZN003B8B7FK1,23171310,23171410,27111320,34131116,11111012
97PWDBOLWIMR,KS1227P6FBK34WLH6X8Z,KS44086772RVPJQ1SVW6,KS120BV6SR75RBKQH0G3,KS125BH5X5W0R09ZW3B7,KS680KR72KH02C5GM5TY,23111410,23112013,23112012,23111310,23112010
GV4QMP5JHDT6,KS127ZG6DBSF76WF7VYX,KS442546YGKQC49SH18W,KS7G09N768FLPTYZWXWV,KS124QR6F19BX4WPMW1H,KS7G4ML61B2JX1H1003Z,20341110,20311610,16141210,20341227,20341214
B9XV8WOBIRY8,KS124MH6ZSZDFV5XXYQ4,KS122J56PZMMFL1SVY1F,KS127RH6V1W5LJ9B71RJ,KS680KR72KH02C5GM5TY,KS1227G66P02RR405S78,20311610,23121010,20311810,23121311,23161012
CPGNM6HXG0QG,KS128716HL1C1Y0ZS84Q,ES6A85F7857B9B6BDE81,KS7G4XR784Q66ZDX1WKL,KS1228M6S0Q13JW8NV10,KS122D46PJ09YVSBV9DW,21121010,20251010,21111510,21121110,21131110
ZGRSPIW06NY4,KS122NY60HCYYDXHQGQN,KS1203W6419RJG2KW4QS,KS125MK6L8XN70ZS40ZY,KS120LK70665WL8LBX8G,KS1282T6Q5K730ZTFM2W,19111011,19111010,19111012,12131213,19101010
7UYA7ZP8PWN4,KS441FM75ZDSSYXG6M84,KS123Y170CZM0V5Z3XXB,KS124QR6F19BX4WPMW1H,KS120HK5XY6JV257QLTX,KS1213Q5Y632QWZ7PVVS,23151115,23151111,23151114,23151116,23151112
12TLXLZS49CD,KS7G1Y070WZ4B8WX7VG3,KSQPGV2XZO8UMNCC49LK,KS120V86MZWV9Z9LKQY3,KS1267F6MSPN366LX7ST,KS7G3CY67GB9V691Z1RS,20341212,20341216,20341227,20341217,23151010
V16XEGHPMXPK,ES7D9F0BD1CEA39385E3,KS120RN6FDTS9FLCH3T0,KS120PQ6XD1JWMFQVJNW,ESF139240EAD62841F23,KS1228M6S0Q13JW8NV10,23121010,23171541,23121310,23111410,23121311
K1R71PHQUZ3M,KS127296VDYS7ZFWVC46,KS61D1BF7H22K0UZ9C3V,ES38E4DE8DCF54349FAE,KS4418P67WQQGGD3YBY5,ES26F70DE1799788D6F9,23171524,23171712,27121210,32131011,27121510
L0ELLCQSUGAB,KS1289C6QS0TSSB4PNGG,BGSDD5FB715C9C84D8AE,ESB38820A543FA4E3969,KS7G6LT5ZCZLKYG64H99,ES621714B943488C07C8,32161416,32151014,32151013,32161415,32121312
760RS6C4X56V,KS123Y170CZM0V5Z3XXB,ES4F42CA14B21F271165,ESF80FF10258D686691A,ES1C53496B6F1ECEDD9A,KS127D361PF0FTXDZ7C4,19161111,16141210,19161012,19121711,32161012
YTKW2837C6QC,ESE1B279F38C73E025BD,KS4400Y6PJTH89T22DYR,KS124JB619VXG6RQ810C,KS123Y170CZM0V5Z3XXB,KS125F678LV2KB3Z5XW0,19161012,19141114,19161111,19181312,19121011
2NBI5E0L1Q9R,ESFA9982A2A945E439CB,KS127D361PF0FTXDZ7C4,KS1207L6QQP6TYRGY3L9,KS1245C6NQ5MJN37VHZF,ES9BD12EB76B360E0E89,16141210,19131211,27101212,16141410,19141112
SM4FSHOHSV5C,KS440XG653B0ZK3926JF,KS1256W6MPKRNM11QMPM,KS126X663B21NB77ZHSP,KS120W86MGP2XXV2NDCC,KS1253Q66NQSNHM7JR49,19101010,19111010,19111011,19111012,19141311
8NBHNAL3GYWI,KS1282R607CFYF1FWJ74,KS1218W78FGVPVP2KXPX,KS123X777H5WFNXQ6BPM,KSDMUMHE63DLB9OKKW37,KS440PV6FRJ90X0QFNLY,21131010,21131110,32161010,21121210,21121410
5SO79H4HA0MV,KS122556LMQ829GZCCRV,KS7G4ML61B2JX1H1003Z,KS124X67987XF85L4KQS,KS1226G65C5SZWSX3WJQ,KS120496P0NDBPKP322Z,19101010,16141210,19111010,19111011,32101013
KJI92XPI865E,KS1218L60PDVZX16NZT1,KS123YH6YZ1G0PZVVJW1,KS4417C74STWPWR9TNT1,ESFA9982A2A945E439CB,KS121YX5XHV5QPYV2TXL,19111310,19101022,19101512,24131326,19101611
U7ZQJ3OVU7PW,KS440ZZ6HJGY92HPTWCV,KS124JB619VXG6RQ810C,KS124745ZCN2G6TKC2QN,ES5A48B64B63BC943CF3,KS124QR6F19BX4WPMW1H,19141311,19141110,19101010,19111010,19101710
IJMMB5JFYSYZ,KS124VF5YCVWCW6NR1Z6,KS440726NL4QJRHCMR43,KS441786F0PS9RV3QBS0,KS125BH5X5W0R09ZW3B7,KS1203W702ND09XHKJR5,19111310,19101022,19101512,24131326,19101611
1FBTWTW4IXFJ,KS122NR6NY1KB0TD40G4,KS123Z75WFFSZPXNH04Q,ES1FB08A257DDD5C0625,KS126JT6HQMWF5PV2CLY,KS1259D6L30YYG3XR3VL,23171510,32131111,23151215,23161111,23171541
4C8J6E07FPY1,KS127CH6JNZM7TGM19JG,KS120L26DHHV1J3817BJ,ESEB1D4619E6E83A061D,KS124JC6CHGJ6YGD3JJ7,KS124F463KMJQGJ9DGGV,27121313,27111214,27111222,27121210,32131011
6QK3QHAD3M6J,KS124RX787SQ1WVD8XF6,KS7G7LT731301PM8PGN8,KS441PL6JPXW200W0GRQ,KS123HX6YG0PPBXV3922,ES4E81D4E042F468C897,19141112,27111320,32151018,19131211,23171541
J725U0332W04,BGSDD5FB715C9C84D8AE,KS122NQ6YXFQ2WCWT11F,KS1203T6J7F2P3TG6Y6K,ESFA9982A2A945E439CB,ES4E3148857AA502599E,32101110,32131526,32171011,32161416,32101010
P7R93FEZEZ5E,ESFC67494CDB95814D1A,KS128866SHL94J005TTG,ES899BA440FA3441F22A,KS43I7T7CU4Q66EGVQLU,KS120RN6FDTS9FLCH3T0,11131110,32161416,32151014,18121610,32161417
HTTSW5EJR91Q,KS120C76T2L99X2YNKS3,KS124DQ6JX0NX9DBFDM8,KS1217P66NK6BW72M9FH,KS123HV5WHQXDMXZ667K,KS122556LMQ829GZCCRV,25111110,22101214,22101213,25111610,22111215
835KUC9PBTYJ,KS1241P6PXRCKTDSWHTV,KS1265D6RGJL2Y4J6V5B,KS120WT70DM8WX59219Z,KS122VJ6BSMHB6YCH502,KS122556LMQ829GZCCRV,23171528,23171710,23171541,19141112,23171524
T5GQEXIH1XDP,KS120GV6C72JMSZKMTD7,KS4417B6T81Z90ZV8RVW,ES8F73CC75C618D72F72,KS122556LMQ829GZCCRV,ES62B5A80843B9EF4CCC,19111310,19101022,19101512,24131326,19101611
R25MDF7FR91I,KS1241478VQ66G2NPCG9,KS7G1P76W2FRM88BQFJN,ES2358C2129904DEF59F,KS122Z36QK3N5097B5JH,KS127PG60Y3VLHJZY062,16141210,23171716,23131312,23171712,18192011
XNQDZ98JHE17,KS122PG64BT2BT6X15HF,KS1284G6MK1552WHSZ32,KS121FF73FPRD54WNWG8,KS121WH63JVNQKDGCPR9,KSCK7UOCSNOZGW1Y1TSS,32161010,32161416,32151010,21111110,23171529
664L90FXV2YR,KS122556LMQ829GZCCRV,ES48DC8725830674E88F,ES93374D273ED49FAFEA,BGS712F68F1137240C92,ESAEEF5760144B8210FD,23161116,23161114,23161012,23161015,23151011
IP65PLLD5OBQ,BGSBC6553CCF3F292F02,KS1267F6MSPN366LX7ST,KS4425C7820LCHZS7VGX,KS1218W78FGVPVP2KXPX,KS441S06L3NZBK0D6JM8,32151013,32161416,32161415,32121312,32161414
RPL1I81J2ABL,KS440XG6F9DTD3VG7JTV,KS44175745H9Q0DPBDNT,KS125F678LV2KB3Z5XW0,KS1225763HZLCN8D3B0S,KS122556LMQ829GZCCRV,23151510,32131111,23151215,11221117,23161111
81RXYR24QHTL,KS440PV6FRJ90X0QFNLY,KSLEZA0O1YB8D0T4Q188,KS4417C74STWPWR9TNT1,KS128066XVJ3VBR23R8W,KS124CH623PFBJS8T5KM,19111310,19101022,19101512,24131326,36111110
P7QFQ9N04FDT,KS120BC6BLYD8GXK5DSW,KS4403P68Z3K0R3WZW84,KS441K2756CXYXBG990G,KS123X777H5WFNXQ6BPM,KS1280B68GD79P4WMVYW,21141810,32121011,19131910,32161416,32151010
E9FI3M5RPBLA,KS124H568S1F92XY25VR,ES4F854A3B88ACB1C5A6,KS7G6NP6R6L1H1SKFTSY,KS123X777H5WFNXQ6BPM,ES3E39C571A627E23737,23131115,27101024,27121510,23131110,24151215
F2UWUFUK15U2,KS1219N6Z3XQ19V0HSKR,KS123X777H5WFNXQ6BPM,BGSA0A7A10E4C461188F,KS7AASDV6UOE7VFBGF4D,KSQPGV2XZO8UMNCC49LK,23171510,19151110,19151010,23171541,23171511
UU8F855MDTCE,KS127F36326KXDQ104H6,KS126F877FXMTBJRD4B2,KS1289C6QS0TSSB4PNGG,KS681KH79MJLQDPB9T88,KS1259D6L30YYG3XR3VL,26111310,26111210,26111010,26101517,18191316
IQUWRXZE1HM3,KS122Y76M1VFPXR6TWC6,KS123L16JVD8JBMNNQR3,KS123X777H5WFNXQ6BPM,KS680KR72KH02C5GM5TY,KS123Y76D7JBC3TT7S7W,27101212,19101010,19141311,19111012,27121510
GTJS1A5UGXBR,KS43I7T7CU4Q66EGVQLU,KS122W96T2T9J5PZ0VMP,KS123X777H5WFNXQ6BPM,KS122YN6108R0RSDXXRC,KS123Y66DNRSJ1QGK9NW,23171521,27121313,27111214,27111222,27121210
QVCZKAKJ6SZX,KS1254T6VZ25D2NZX05S,BGSF524DF9FB0A18C04D,KS7G8525X7883RGCHLWF,KS121XX660DWPDPRLVW2,KS121F45VPV8C9W3QFYH,11181210,11211010,24131321,11161410,23161115
REM5PUU62RZV,KS122VN73RX0QR6GMDHV,ES36F4349696AA6C1AD0,BGS409FD4E9C8053A315,KSKG9OA3NDST6929VROF,KS122B071LMGXVTT3Z91,32131526,32131520,32171022,32161416,32171018
